"nutrient","country","iso3","npeople","ndeficient","pdeficient"
"Folate","Togo","TGO",7889095,3462728.98013338,0.438926008640203
"Folate","Tonga","TON",103199,57552.5825893423,0.557685467779168
"Folate","Trinidad & Tobago","TTO",1389841,372196.393146223,0.267797822302136
"Folate","Tunisia","TUN",11565203,4274618.64806942,0.369610343032407
"Folate","Turkey","TUR",82340090,8991468.93517682,0.109199163313725
"Folate","Turkmenistan","TKM",5850902,2622158.02323509,0.448163039345914
"Folate","Turks & Caicos Islands","TCA",0,0,NA
"Folate","Tuvalu","TUV",0,0,NA
"Folate","U.S. Virgin Islands","VIR",106999,19544.9458339193,0.182664752324034
"Folate","Uganda","UGA",42729032,18543686.5536501,0.433983305628128
"Folate","Ukraine","UKR",44622519,24951893.4751779,0.559177160643438
"Folate","United Arab Emirates","ARE",9630966,314747.339015509,0.0326807652540263
"Folate","United Kingdom","GBR",66460344,37031764.686288,0.557200917983332
"Folate","United States","USA",326838198,60094365.619635,0.183865796554279
"Folate","Uruguay","URY",3449290,940043.434447984,0.272532444198077
"Folate","Uzbekistan","UZB",32956102,21392269.4518793,0.649114068523009
"Folate","Vanuatu","VUT",292675,145170.761299155,0.496013534805348
"Folate","Venezuela","VEN",28887117,12819023.6330582,0.443762651463563
"Folate","Vietnam","VNM",95545959,94466116.7127235,0.988698189870317
"Folate","Yemen","YEM",28498683,23740885.8422991,0.833052034099227
"Folate","Zambia","ZMB",17351714,7606168.092073,0.438352550766628
"Folate","Zimbabwe","ZWE",14438812,12212567.2184439,0.845815238708274
"Iodine","Afghanistan","AFG",37171922,35025661.2100827,0.942261237126311
"Iodine","Albania","ALB",2866376,1717918.17578012,0.599334551984847
"Iodine","Algeria","DZA",42228415,12458095.7576631,0.295016892243366
"Iodine","American Samoa","ASM",0,0,NA
"Iodine","Andorra","AND",0,0,NA
"Iodine","Angola","AGO",30809787,30482603.2407274,0.98938052511455
"Iodine","Antigua & Barbuda","ATG",96282,34511.4400539722,0.35844124606855
"Iodine","Argentina","ARG",44494503,6947148.87221718,0.156134992050977
"Iodine","Armenia","ARM",2951741,2333751.08979263,0.790635455411782
"Iodine","Aruba","ABW",105846,48212.8044789615,0.455499541588359
"Iodine","Australia","AUS",24982690,5692678.6966456,0.227864921537497
"Iodine","Austria","AUT",8840522,681446.956993502,0.0770822081539419
"Iodine","Azerbaijan","AZE",9939771,7819926.39775761,0.786731042169645
"Iodine","Bahamas","BHS",385635,82382.9175538799,0.213629254486444
"Iodine","Bahrain","BHR",1569440,429796.746122054,0.273853569503806
"Iodine","Bangladesh","BGD",161376713,88280295.131938,0.547044821342581
"Iodine","Barbados","BRB",286640,47786.8563367566,0.166713844323041
"Iodine","Belarus","BLR",9438786,5923191.36671754,0.627537414951196
"Iodine","Belgium","BEL",11427053,1988593.40688202,0.174025044504653
"Iodine","Belize","BLZ",383071,161834.397678109,0.422465803149047
"Iodine","Benin","BEN",11485035,10384777.4685828,0.904200768093682
"Iodine","Bermuda","BMU",0,0,NA
"Iodine","Bhutan","BTN",754396,464553.695925013,0.615795544945908
"Iodine","Bolivia","BOL",11353140,2702705.58623529,0.238057980984582
"Iodine","Bosnia & Herzegovina","BIH",3323929,2795571.03868774,0.841044149465207
"Iodine","Botswana","BWA",2254067,1468391.71791546,0.65144102545109
"Iodine","Brazil","BRA",209469320,48763118.4972424,0.232793606706903
"Iodine","British Virgin Islands","VGB",0,0,NA
"Iodine","Brunei","BRN",428960,135664.132465922,0.316262897393515
"Iodine","Bulgaria","BGR",7025037,7025019.77358542,0.999997547854256
"Iodine","Burkina Faso","BFA",19751466,14159279.6152905,0.716872338250259
"Iodine","Burundi","BDI",11175379,10538236.5342084,0.94298694784386
"Iodine","Cambodia","KHM",16249795,15488744.1788779,0.953165512480493
"Iodine","Cameroon","CMR",25216261,23507433.0485691,0.932233095484263
"Iodine","Canada","CAN",37065084,2745130.73720005,0.0740624447849638
"Iodine","Cape Verde","CPV",543764,250294.849520682,0.460300515519016
"Iodine","Cayman Islands","CYM",0,0,NA
"Iodine","Central African Republic","CAF",4666375,4410908.18765704,0.945253689996419
"Iodine","Chad","TCD",15477727,15423127.2643075,0.996472367312559
"Iodine","Channel Islands","CHI",170496,18981.0162275438,0.111328220178443
"Iodine","Chile","CHL",18729166,3456377.9987362,0.184545216735022
"Iodine","China","CHN",1402760001,510413989.831577,0.36386408898722
"Iodine","Colombia","COL",49661056,7326272.51430968,0.147525508001877
"Iodine","Comoros","COM",832322,668892.896775212,0.803646781864726
"Iodine","Congo - Brazzaville","COG",5244363,5204916.64733548,0.992478332894858
"Iodine","Congo - Kinshasa","COD",84068092,83733504.0267629,0.996020036076981
"Iodine","Costa Rica","CRI",4999443,817933.083488832,0.163604842277196
"Iodine","Croatia","HRV",4087846,2785799.31194746,0.68148342964668
"Iodine","Cuba","CUB",11338146,2042542.06576646,0.180147800686855
"Iodine","Curaçao","CUW",159336,73139.8571431187,0.459029077817434
"Iodine","Cyprus","CYP",1189262,142329.518562791,0.119678858454059
"Iodine","Czechia","CZE",10629927,7330379.83155242,0.689598322881467
"Iodine","Côte d’Ivoire","CIV",25069226,20039403.6145527,0.799362677354008
"Iodine","Denmark","DNK",5793635,630852.193371445,0.10888711376734
"Iodine","Djibouti","DJI",958923,742597.006046368,0.77440733619526
"Iodine","Dominica","DMA",0,0,NA
"Iodine","Dominican Republic","DOM",10627147,2778843.69219852,0.261485391347134
"Iodine","Ecuador","ECU",17084359,3888942.10852251,0.227631724931706
"Iodine","Egypt","EGY",98423602,36358976.752257,0.369413189656044
"Iodine","El Salvador","SLV",6420740,1740457.11879553,0.271067995090212
"Iodine","Equatorial Guinea","GNQ",1308966,1236288.79881103,0.944477395754379
"Iodine","Eritrea","ERI",0,0,NA
"Iodine","Estonia","EST",1321977,1321976.98792853,0.999999990868626
"Iodine","Eswatini","SWZ",1136274,894731.851837578,0.787426141791133
"Iodine","Ethiopia","ETH",109224410,108285369.852018,0.991402653051802
"Iodine","Faroe Islands","FRO",0,0,NA
"Iodine","Fiji","FJI",883490,421455.34429581,0.477034651547623
"Iodine","Finland","FIN",5515524,15127.6498212899,0.00274274027658838
"Iodine","France","FRA",67101930,5819557.33392692,0.0867271229594576
"Iodine","French Polynesia","PYF",277673,250752.771548731,0.90305060826487
"Iodine","Gabon","GAB",2119275,1690347.03234277,0.797606272117949
"Iodine","Gambia","GMB",2280092,2052552.688404,0.900206083089631
"Iodine","Georgia","GEO",3726547,3153159.1527143,0.846134277312028
"Iodine","Germany","DEU",82905784,30703959.4046282,0.370347615368165
"Iodine","Ghana","GHA",29767108,22449953.3934779,0.754186580486015
"Iodine","Gibraltar","GIB",0,0,NA
"Iodine","Greece","GRC",10732879,1477944.65911862,0.13770253620847
"Iodine","Greenland","GRL",0,0,NA
"Iodine","Grenada","GRD",111449,18741.7931664257,0.168164749494618
"Iodine","Guam","GUM",165770,120962.184731731,0.729698888410035
"Iodine","Guatemala","GTM",16346951,2885027.176421,0.17648717344421
"Iodine","Guinea","GIN",12414292,9663685.02072012,0.778432231231561
"Iodine","Guinea-Bissau","GNB",1874304,1778155.69251623,0.948701860806054
"Iodine","Guyana","GUY",779007,662112.652444774,0.849944419555632
"Iodine","Haiti","HTI",11123183,10815740.7217816,0.972360224746963
"Iodine","Honduras","HND",9587523,3406381.34559596,0.355293160245452
"Iodine","Hong Kong SAR China","HKG",7450999,3138143.02777082,0.421170775592752
"Iodine","Hungary","HUN",9775563,5864004.31914426,0.599863590377788
"Iodine","Iceland","ISL",352721,52268.4659247103,0.148186430421524
"Iodine","India","IND",1352642283,797316598.997384,0.589451186775731
"Iodine","Indonesia","IDN",267670549,165491677.096409,0.61826628934216
"Iodine","Iran","IRN",81800204,12969475.4284758,0.158550648950408
"Iodine","Iraq","IRQ",38433604,9725366.47908087,0.253043312802018
"Iodine","Ireland","IRL",4867317,807072.339132549,0.165814624182594
"Iodine","Isle of Man","IMN",0,0,NA
"Iodine","Israel","ISR",8882802,1853824.29400758,0.208698144347649
"Iodine","Italy","ITA",60421763,4475929.76762797,0.0740781060563886
"Iodine","Jamaica","JAM",2934853,1072780.2747539,0.3655311781387
"Iodine","Japan","JPN",126529100,70909714.6185785,0.56042218445068
"Iodine","Jordan","JOR",9965322,9965321.71368721,0.999999971269088
"Iodine","Kazakhstan","KAZ",18276453,14064703.5034448,0.76955323352101
"Iodine","Kenya","KEN",51392570,51208783.9668132,0.996423879304211
"Iodine","Kiribati","KIR",115842,69783.7850578907,0.602404870926699
"Iodine","Kosovo","XKX",0,0,NA
"Iodine","Kuwait","KWT",4137314,626506.009136942,0.151428199343086
"Iodine","Kyrgyzstan","KGZ",6322801,5863288.02238028,0.927324459900016
"Iodine","Laos","LAO",7061498,6166438.62353378,0.873247945908047
"Iodine","Latvia","LVA",1927174,1222243.9492903,0.634215669830694
"Iodine","Lebanon","LBN",6859408,6760913.61764873,0.985640979170321
"Iodine","Lesotho","LSO",2108327,2000400.35144733,0.948809340983317
"Iodine","Liberia","LBR",4818976,3373449.28559821,0.700034464914996
"Iodine","Libya","LBY",6678565,1730790.80696766,0.259156092209578
"Iodine","Liechtenstein","LIE",0,0,NA
"Iodine","Lithuania","LTU",2801542,1631499.65885822,0.582357736867131
"Iodine","Luxembourg","LUX",607949,65757.1431461029,0.108162268785873
"Iodine","Macao SAR China","MAC",631633,235532.281632389,0.372894199056079
"Iodine","Madagascar","MDG",26262313,24746623.4990282,0.942286519052156
"Iodine","Malawi","MWI",18143215,17078128.7512021,0.941295616636968
"Iodine","Malaysia","MYS",31528033,24012723.964471,0.76163089414652
"Iodine","Maldives","MDV",515704,78908.4526385995,0.153011131654204
"Iodine","Mali","MLI",19077755,18768765.6926876,0.983803686161582
"Iodine","Malta","MLT",484628,45377.4339814376,0.093633537437865
"Iodine","Marshall Islands","MHL",0,0,NA
"Iodine","Mauritania","MRT",4403312,3187336.34159643,0.72384976163316
"Iodine","Mauritius","MUS",1265300,283265.103726318,0.223871891034789
"Iodine","Mexico","MEX",126190782,13637915.4789697,0.108073785286232
"Iodine","Micronesia (Federated States of)","FSM",112640,75720.0680080476,0.672230717400991
"Iodine","Moldova","MDA",2708212,1952982.95813645,0.721133706717365
"Iodine","Monaco","MCO",0,0,NA
"Iodine","Mongolia","MNG",3170214,2971621.04416012,0.937356608784178
"Iodine","Montenegro","MNE",622227,421850.010481309,0.677968025304767
"Iodine","Morocco","MAR",36029089,30996769.0610112,0.860326195342081
"Iodine","Mozambique","MOZ",29496009,25811049.9815249,0.875069233316442
"Iodine","Myanmar (Burma)","MMR",53708318,35676499.3983923,0.664263948805702
"Iodine","Namibia","NAM",2448300,1804899.0478006,0.737205018911325
"Iodine","Nauru","NRU",0,0,NA
"Iodine","Nepal","NPL",28095712,21548141.6309973,0.766954816129854
"Iodine","Netherlands","NLD",17231624,1921211.12559858,0.11149332910227
"Iodine","New Caledonia","NCL",270650,222797.334626928,0.823193551180224
"Iodine","New Zealand","NZL",4900600,835979.434596528,0.170587159653211
"Iodine","Nicaragua","NIC",6465502,2391060.25144841,0.369818190675435
"Iodine","Niger","NER",22442831,22437246.4277302,0.999751164535804
"Iodine","Nigeria","NGA",195874685,121343657.618199,0.61949637656443
"Iodine","North Korea","PRK",25549606,12114630.5104594,0.474161147943314
"Iodine","North Macedonia","MKD",2076217,1758777.95220475,0.847106999029846
"Iodine","Northern Mariana Islands","MNP",0,0,NA
"Iodine","Norway","NOR",5311915,668918.073082657,0.125927857106647
"Iodine","Oman","OMN",4829476,1181921.43450552,0.244730781249461
"Iodine","Pakistan","PAK",212228288,123811993.017773,0.583390622355548
"Iodine","Palau","PLW",0,0,NA
"Iodine","Palestinian Territories","PSE",4569089,1512735.93515626,0.331080426569992
"Iodine","Panama","PAN",4176868,1339016.78959106,0.320579149159385
"Iodine","Papua New Guinea","PNG",8606324,8411386.83773935,0.977349544095639
"Iodine","Paraguay","PRY",6956069,1015942.84021403,0.146051288481186
"Iodine","Peru","PER",31989265,5565222.02179418,0.173971550199549
"Iodine","Philippines","PHL",106651394,62376499.6019401,0.584863425244494
"Iodine","Poland","POL",37974749,8148432.25900101,0.214575012964563
"Iodine","Portugal","PRT",10283821,1164785.6345583,0.113263896226734
"Iodine","Puerto Rico","PRI",3193356,574803.98713199,0.179999970918366
"Iodine","Qatar","QAT",2781682,934481.007576408,0.335940990945913
"Iodine","Romania","ROU",19473970,12295811.7126833,0.631397281226341
"Iodine","Russia","RUS",144477858,91985583.4298957,0.636675991070519
"Iodine","Rwanda","RWA",12301969,12263623.3372744,0.996882965424021
"Iodine","Saint Martin (French part)","MAF",0,0,NA
"Iodine","Samoa","WSM",196128,167927.655220318,0.856214590575124
"Iodine","San Marino","SMR",0,0,NA
"Iodine","Saudi Arabia","SAU",33702757,8185749.86879755,0.24288071948528
"Iodine","Senegal","SEN",15854324,13560168.1539877,0.855297782105859
"Iodine","Serbia","SRB",6982604,5222843.47458907,0.747979331863739
"Iodine","Seychelles","SYC",96763,72094.8179683826,0.745065964969902
"Iodine","Sierra Leone","SLE",7650149,6124352.50377477,0.800553362264548
"Iodine","Singapore","SGP",5638677,3428751.15306257,0.608077241002202
"Iodine","Sint Maarten","SXM",0,0,NA
"Iodine","Slovakia","SVK",5446772,2859421.55819243,0.524975445675425
"Iodine","Slovenia","SVN",2073893,1618862.2920335,0.780591039187415
"Iodine","Solomon Islands","SLB",652856,583847.269746075,0.894297164682678
"Iodine","Somalia","SOM",15008225,14878935.0103447,0.991385391033566
"Iodine","South Africa","ZAF",57792520,14146387.4922795,0.244778865712717
"Iodine","South Korea","KOR",51585060,28037930.5413572,0.543528117275762
"Iodine","South Sudan","SSD",10975924,9178050.13707334,0.836198404532806
"Iodine","Spain","ESP",46797752,3352419.94087347,0.0716363457132187
"Iodine","Sri Lanka","LKA",21670001,10385456.2585043,0.479254996735084
"Iodine","St. Kitts & Nevis","KNA",0,0,NA
"Iodine","St. Lucia","LCA",181890,96003.6479323192,0.527811578054424
"Iodine","St. Vincent & Grenadines","VCT",110210,31691.236752925,0.2875531871239
"Iodine","Sudan","SDN",41801532,32238819.5087624,0.771235358282141
"Iodine","Suriname","SUR",575987,187194.589376752,0.324997941579848
"Iodine","Sweden","SWE",10175214,1548258.80894426,0.152159827689546
"Iodine","Switzerland","CHE",8514327,731616.168931492,0.0859276568695908
"Iodine","Syria","SYR",16945062,4877711.69194454,0.287854461196102
"Iodine","São Tomé & Príncipe","STP",211032,191726.63103252,0.908519234203913
"Iodine","Taiwan","TWN",0,0,NA
"Iodine","Tajikistan","TJK",9100847,9010245.82804347,0.990044753861204
"Iodine","Tanzania","TZA",56313444,53355329.8149715,0.947470550992611
"Iodine","Thailand","THA",69428454,39664999.9127662,0.571307549391294
"Iodine","Timor-Leste","TLS",1267975,1063932.84084846,0.839080297993621
"Iodine","Togo","TGO",7889095,6883825.43527301,0.872574792834033
"Iodine","Tonga","TON",103199,80209.9065472214,0.777235307970246
"Iodine","Trinidad & Tobago","TTO",1389841,749993.903192016,0.539625686097918
"Iodine","Tunisia","TUN",11565203,16712.3445022398,0.0014450541423475
"Iodine","Turkey","TUR",82340090,70587047.6764932,0.857262211839861
"Iodine","Turkmenistan","TKM",5850902,4862087.07486279,0.830997865775703
"Iodine","Turks & Caicos Islands","TCA",0,0,NA
"Iodine","Tuvalu","TUV",0,0,NA
"Iodine","U.S. Virgin Islands","VIR",106999,13416.4685205638,0.125388728124224
"Iodine","Uganda","UGA",42729032,40129083.9709124,0.939152657867662
"Iodine","Ukraine","UKR",44622519,30048138.5207508,0.673385079868549
"Iodine","United Arab Emirates","ARE",9630966,3358528.75437446,0.348721899171325
"Iodine","United Kingdom","GBR",66460344,7957515.87391352,0.119733293494742
"Iodine","United States","USA",326838198,40412990.9648885,0.123648310424501
"Iodine","Uruguay","URY",3449290,701398.131770408,0.203345654256501
"Iodine","Uzbekistan","UZB",32956102,28129681.444927,0.853550017684948
"Iodine","Vanuatu","VUT",292675,218627.059943983,0.746996019284129
"Iodine","Venezuela","VEN",28887117,13657184.818696,0.472777702901124
"Iodine","Vietnam","VNM",95545959,67955212.5678083,0.71123062952153
"Iodine","Yemen","YEM",28498683,24718552.0897733,0.867357698240769
"Iodine","Zambia","ZMB",17351714,8898144.94353464,0.51281071965194
"Iodine","Zimbabwe","ZWE",14438812,9880802.14509759,0.684322376736922
"Iron","Afghanistan","AFG",37171922,16872759.395562,0.453911406452483
"Iron","Albania","ALB",2866376,2104389.05143903,0.734163644769225
"Iron","Algeria","DZA",42228415,28413224.0635507,0.672846093407736
"Iron","American Samoa","ASM",0,0,NA
"Iron","Andorra","AND",0,0,NA
"Iron","Angola","AGO",30809787,8083938.26031065,0.262382153447236
"Iron","Antigua & Barbuda","ATG",96282,54350.6374010105,0.564494271006113
"Iron","Argentina","ARG",44494503,15293941.5153656,0.343726538879771
"Iron","Armenia","ARM",2951741,1683747.41521708,0.570425188123579
"Iron","Aruba","ABW",105846,53141.3418986821,0.502062826168982
"Iron","Australia","AUS",24982690,10783889.1270381,0.431654442617593
"Iron","Austria","AUT",8840522,2423076.46988507,0.274087488259751
"Iron","Azerbaijan","AZE",9939771,6358301.0013,0.639682845942829
"Iron","Bahamas","BHS",385635,231673.352880764,0.600758107746351
"Iron","Bahrain","BHR",1569440,1334045.27884071,0.850013558237783
"Iron","Bangladesh","BGD",161376713,135523407.876033,0.839795317159749
"Iron","Barbados","BRB",286640,137021.94180627,0.478027985648443
"Iron","Belarus","BLR",9438786,1877136.77688769,0.198874810477501
"Iron","Belgium","BEL",11427053,9981204.4491338,0.873471440898524
"Iron","Belize","BLZ",383071,156749.867847512,0.409192728887103
"Iron","Benin","BEN",11485035,9408213.00040138,0.819171469690896
"Iron","Bermuda","BMU",0,0,NA
"Iron","Bhutan","BTN",754396,704144.676055847,0.933388665973636
"Iron","Bolivia","BOL",11353140,26637.2101619818,0.00234624167076084
